高管姓名,性别,年龄,股票代码,职位,:LABEL,PersonId:ID
许静之,女,58,603108,独立董事,人,1014297
徐继强,男,53,603108,独立董事,人,1014298
张茂义,男,55,603558,"董事长,董事",人,1014299
姜风,男,48,603558,董事,人,1014300
胡天兴,男,55,603558,董事,人,1014301
夏鼎,男,23,603558,董事,人,1014302
张峥,男,,603558,独立董事,人,1014303
周亚力,女,,603558,独立董事,人,1014304
虞树荣,男,,603558,独立董事,人,1014305
庄立峰,男,48,600724,"董事长,董事",人,1014306
马林霞,女,47,600724,董事,人,1014307
梅旭辉,男,45,600724,董事,人,1014308
王兵团,男,37,600724,董事,人,1014309
何自力,男,61,600724,独立董事,人,1014310
童全康,男,55,600724,独立董事,人,1014311
孙猛,男,46,600724,独立董事,人,1014312
安旭,男,55,300382,"董事长,董事",人,1014313
Richard Moore,男,69,300382,董事,人,1014314
张琦,女,55,300382,董事,人,1014315
Christopher Duncan McKenzie,男,62,300382,董事,人,1014316
叶茂,男,42,300382,独立董事,人,1014317
徐学明,男,50,300382,独立董事,人,1014318
周中胜,男,40,300382,独立董事,人,1014319
王天广,男,45,002240,"董事长,董事",人,1014320
周祎,男,46,002240,董事,人,1014321
邓伟军,男,35,002240,董事,人,1014322
方轶,男,46,002240,董事,人,1014323
赵如冰,男,62,002240,独立董事,人,1014324
陈潮,男,63,002240,独立董事,人,1014325
丘运良,男,39,002240,独立董事,人,1014326
邬品芳,男,63,300228,"董事长,董事",人,1014327
黄锋,男,48,300228,"副董事长,董事",人,1014328
李欣,男,46,300228,董事,人,1014329
周伟,男,38,300228,董事,人,1014330
汪激清,男,54,300228,独立董事,人,1014331
刘伦善,男,44,300228,独立董事,人,1014332
许敬东,男,46,300228,独立董事,人,1014333
林文鸿,男,43,000787,"董事长,董事",人,1014334
林震东,男,46,000787,"副董事长,董事",人,1014335
林文炭,男,47,000787,董事,人,1014336
赵艳,女,49,000787,董事,人,1014337
刘茂林,男,53,000787,独立董事,人,1014338
胡斌杰,男,58,000787,独立董事,人,1014339
李明,男,52,000787,独立董事,人,1014340
张宝林,男,56,200625,"董事长,董事",人,1014341
朱华荣,男,53,200625,董事,人,1014342
周治平,男,47,200625,董事,人,1014343
谭小刚,男,55,200625,董事,人,1014344
刘纪鹏,男,62,200625,独立董事,人,1014345
李庆文,男,62,200625,独立董事,人,1014346
谭晓生,男,48,200625,独立董事,人,1014347
庞勇,男,49,200625,独立董事,人,1014348
陈全世,男,73,200625,独立董事,人,1014349
任晓常,男,62,200625,独立董事,人,1014350
卫新江,男,49,200625,独立董事,人,1014351
曹兴权,男,47,200625,独立董事,人,1014352
范佳昱,男,45,002485,"董事长,董事",人,1014353
董昕,男,42,002485,董事,人,1014354
王立军,男,44,002485,董事,人,1014355
刘宏娟,女,42,002485,董事,人,1014356
陈吉,男,36,002485,董事,人,1014357
刘湖源,男,33,002485,董事,人,1014358
张元荣,男,63,002485,独立董事,人,1014359
施海寅,男,44,002485,独立董事,人,1014360
方东标,男,52,002485,独立董事,人,1014361
田新甲,男,34,300117,"董事长,董事",人,1014362
陈其泽,男,50,300117,"副董事长,董事",人,1014363
张国峰,男,40,300117,董事,人,1014364
张初虎,男,55,300117,董事,人,1014365
尹秀超,男,47,300117,独立董事,人,1014366
虞晓锋,男,53,300117,独立董事,人,1014367
廖家河,男,49,300117,独立董事,人,1014368
陈士斌,男,52,603688,"董事长,董事",人,1014369
仇冰,男,46,603688,董事,人,1014370
钱卫刚,男,41,603688,董事,人,1014371
刘明伟,男,33,603688,董事,人,1014372
邵静,女,48,603688,董事,人,1014373
陈培荣,男,68,603688,董事,人,1014374
洪磊,男,48,603688,独立董事,人,1014375
汪旭东,男,55,603688,独立董事,人,1014376
方先明,男,49,603688,独立董事,人,1014377
高颀,男,55,300402,"董事长,董事",人,1014378
李向军,男,49,300402,"副董事长,董事",人,1014379
王建平,男,60,300402,董事,人,1014380
王俭,男,49,300402,董事,人,1014381
丁忠杰,男,59,300402,董事,人,1014382
季为民,男,54,300402,董事,人,1014383
蒋建华,女,54,300402,独立董事,人,1014384
曾庆军,男,49,300402,独立董事,人,1014385
赵彬,男,64,300402,独立董事,人,1014386
石晓卿,男,47,002190,"董事长,董事",人,1014387
黄绍浒,男,44,002190,董事,人,1014388
王栋梁,男,48,002190,董事,人,1014389
胡创界,男,54,002190,董事,人,1014390
孙毓魁,男,52,002190,董事,人,1014391
李上福,男,59,002190,董事,人,1014392
蒋南,男,41,002190,独立董事,人,1014393
盛毅,男,62,002190,独立董事,人,1014394
李世亮,男,55,002190,独立董事,人,1014395
袁坚,男,,000007,"董事长,董事",人,1014396
吴日松,男,48,000007,董事,人,1014397
黄立海,男,46,000007,董事,人,1014398
韩学渊,男,44,000007,董事,人,1014399
卢剑波,男,50,000007,独立董事,人,1014400
胡开梁,男,40,000007,独立董事,人,1014401
徐栋,男,35,000007,独立董事,人,1014402
李瑞杰,男,51,300052,"董事长,董事",人,1014403
郑楠芳,女,41,300052,董事,人,1014404
张云霞,女,53,300052,董事,人,1014405
王立,男,38,300052,董事,人,1014406
王一江,男,64,300052,独立董事,人,1014407
梅月欣,女,54,300052,独立董事,人,1014408
李军,男,52,300052,独立董事,人,1014409
刘平,男,55,002313,"董事长,董事",人,1014410
季翔,男,45,002313,董事,人,1014411
曾庆生,男,44,002313,独立董事,人,1014412
项立刚,男,55,002313,独立董事,人,1014413
耿利航,男,48,002313,独立董事,人,1014414
彭健,男,54,002313,职工董事,人,1014415
吴永平,男,42,002313,职工董事,人,1014416
丁林洪,男,53,600227,"董事长,董事",人,1014417
周俊生,男,56,600227,"副董事长,董事",人,1014418
王贵昌,男,60,600227,董事,人,1014419
丁林辉,男,51,600227,董事,人,1014420
李晓春,男,62,600227,董事,人,1014421
范其勇,男,47,600227,独立董事,人,1014422
徐广,男,68,600227,独立董事,人,1014423
石玉城,男,76,600227,独立董事,人,1014424
郑煜曦,男,56,200019,"董事长,董事",人,1014425
颜泽松,男,48,200019,董事,人,1014426
李亦研,女,52,200019,董事,人,1014427
张国栋,男,56,200019,董事,人,1014428
王立,男,57,200019,董事,人,1014429
倪玥,女,44,200019,董事,人,1014430
吴叔平,男,65,200019,独立董事,人,1014431
范值清,男,69,200019,独立董事,人,1014432
陈灿松,男,46,200019,独立董事,人,1014433
杨俊斌,男,58,002743,"董事长,董事",人,1014434
戴阳,男,60,002743,董事,人,1014435
杨继平,男,53,002743,董事,人,1014436
赵维龙,男,56,002743,董事,人,1014437
周伊凡,女,42,002743,董事,人,1014438
朱华,男,54,002743,独立董事,人,1014439
吴林,男,59,002743,独立董事,人,1014440
王玉瑛,女,48,002743,独立董事,人,1014441
陈青,男,64,002743,独立董事,人,1014442
李开国,男,56,601965,"董事长,董事",人,1014443
万鑫铭,男,40,601965,董事,人,1014444
谢飞,男,55,601965,董事,人,1014445
周本学,男,59,601965,董事,人,1014446
苏自力,男,48,601965,董事,人,1014447
吕国平,男,55,601965,董事,人,1014448
王松林,男,67,601965,董事,人,1014449
赵福全,男,55,601965,独立董事,人,1014450
谢思敏,男,62,601965,独立董事,人,1014451
王世渝,男,61,601965,独立董事,人,1014452
黎明,男,54,601965,独立董事,人,1014453
敖刚,男,55,600677,"董事长,董事",人,1014454
崔维兵,男,52,600677,董事,人,1014455
杜鹏,男,54,600677,董事,人,1014456
梁江,男,43,600677,董事,人,1014457
张洪毅,男,49,600677,董事,人,1014458
常晓波,男,48,600677,独立董事,人,1014459
董刚,男,40,600677,独立董事,人,1014460
曲刚,男,55,600677,独立董事,人,1014461
蒲培文,男,53,000791,"董事长,董事",人,1014462
胡忠群,男,53,000791,董事,人,1014463
陆平,男,56,000791,董事,人,1014464
田红,男,53,000791,董事,人,1014465
赵近元,男,66,000791,独立董事,人,1014466
毛鹏茜,男,69,000791,独立董事,人,1014467
万红波,男,54,000791,独立董事,人,1014468
龙子平,男,58,600362,"董事长,董事",人,1014469
吴育能,男,56,600362,"副董事长,董事",人,1014470
吴金星,男,56,600362,董事,人,1014471
梁青,男,64,600362,董事,人,1014472
董家辉,男,56,600362,董事,人,1014473
高建民,男,58,600362,董事,人,1014474
汪波,男,55,600362,董事,人,1014475
涂书田,男,56,600362,独立董事,人,1014476
周冬华,男,36,600362,独立董事,人,1014477
柳习科,男,44,600362,独立董事,人,1014478
刘二飞,男,60,600362,独立董事,人,1014479
黄毅,男,56,600698,"董事长,董事",人,1014480
刘鹏展,男,52,600698,董事,人,1014481
刘青娥,女,,600698,董事,人,1014482
刘耀光,男,56,600698,董事,人,1014483
夏立军,男,41,600698,董事,人,1014484
计维斌,男,49,600698,独立董事,人,1014485
周兰,女,46,600698,独立董事,人,1014486
邢敏,男,64,600698,独立董事,人,1014487
尹真,男,50,600698,职工董事,人,1014488
陈永弟,男,54,002256,"董事长,董事",人,1014489
金红英,女,46,002256,董事,人,1014490
汤薇东,女,50,002256,董事,人,1014491
郭健,男,53,002256,董事,人,1014492
刘善荣,女,67,002256,独立董事,人,1014493
刘书锦,男,49,002256,独立董事,人,1014494
张学斌,男,50,002256,独立董事,人,1014495
彭玲,女,39,002256,独立董事,人,1014496
邹支农,男,50,300394,"董事长,董事",人,1014497
欧洋,女,50,300394,董事,人,1014498
朱国栋,男,50,300394,董事,人,1014499
王志弘,男,44,300394,董事,人,1014500
潘家锋,男,38,300394,董事,人,1014501
鞠永富,男,36,300394,董事,人,1014502
"ZHOU,ZHIPING",男,64,300394,独立董事,人,1014503
徐飞,男,40,300394,独立董事,人,1014504
罗正英,女,61,300394,独立董事,人,1014505
李勇军,男,45,600732,"董事长,董事",人,1014506
陈孟钊,男,41,600732,董事,人,1014507
朱旭东,男,54,600732,董事,人,1014508
孟德庆,男,41,600732,董事,人,1014509
金鉴中,男,60,600732,董事,人,1014510
文东华,男,45,600732,独立董事,人,1014511
董静,女,43,600732,独立董事,人,1014512
陆伟,男,47,600732,独立董事,人,1014513
朱冠成,男,64,002606,"董事长,董事",人,1014514
窦刚,男,38,002606,"副董事长,董事",人,1014515
王永生,男,44,002606,董事,人,1014516
朱金华,女,40,002606,董事,人,1014517
李远鹏,男,41,002606,独立董事,人,1014518
徐宇舟,男,40,002606,独立董事,人,1014519
马飞,男,47,002606,独立董事,人,1014520
贾浚,男,48,000816,"董事长,董事",人,1014521
王乃强,男,52,000816,董事,人,1014522
崔卓敏,女,52,000816,董事,人,1014523
黄力进,男,47,000816,董事,人,1014524
李加超,男,49,000816,独立董事,人,1014525
周华,女,52,000816,独立董事,人,1014526
滕晓梅,女,53,000816,独立董事,人,1014527
刘明胜,男,49,002128,"董事长,董事",人,1014528
刘建平,男,53,002128,董事,人,1014529
丁永平,男,50,002128,董事,人,1014530
曹焰,男,59,002128,董事,人,1014531
吴连成,男,53,002128,董事,人,1014532
周博潇,男,55,002128,董事,人,1014533
谷清海,男,48,002128,董事,人,1014534
周振军,男,54,002128,董事,人,1014535
程贤权,男,43,002128,独立董事,人,1014536
夏鹏,男,53,002128,独立董事,人,1014537
王结义,男,56,002128,独立董事,人,1014538
陈海平,男,55,002128,独立董事,人,1014539
黄以武,男,48,300140,"董事长,董事",人,1014540
朱彤,男,49,300140,"副董事长,董事",人,1014541
周宜,男,58,300140,董事,人,1014542
叶正光,男,79,300140,董事,人,1014543
孙惠,女,56,300140,董事,人,1014544
梁磊,男,47,300140,董事,人,1014545
李俊华,男,48,300140,独立董事,人,1014546
李秉祥,男,54,300140,独立董事,人,1014547
闫长乐,男,55,300140,独立董事,人,1014548
黄天火,男,63,002578,"董事长,董事",人,1014549
黄印电,男,47,002578,"副董事长,董事",人,1014550
黄长远,男,51,002578,"副董事长,董事",人,1014551
黄赐为,男,63,002578,董事,人,1014552
张宇,男,40,002578,董事,人,1014553
黄文乐,男,36,002578,董事,人,1014554
王昕,男,48,002578,独立董事,人,1014555
兰涛,男,55,002578,独立董事,人,1014556
陈金龙,男,53,002578,独立董事,人,1014557
郭金东,男,53,000545,"董事长,董事",人,1014558
彭安铮,女,54,000545,"副董事长,董事",人,1014559
丁宇,男,43,000545,董事,人,1014560
刘小冰,男,56,000545,独立董事,人,1014561
叶建梅,女,55,000545,独立董事,人,1014562
赵守明,男,54,002082,"董事长,董事",人,1014563
刘同科,男,53,002082,董事,人,1014564
姜全州,男,51,002082,董事,人,1014565
韩彬,男,47,002082,董事,人,1014566
庄惠,女,53,002082,董事,人,1014567
纪振永,男,38,002082,董事,人,1014568
李永泉,男,56,002082,独立董事,人,1014569
曹悦,男,49,002082,独立董事,人,1014570
陈俊,男,41,002082,独立董事,人,1014571
马云虎,男,50,600159,"董事长,董事",人,1014572
马志方,男,47,600159,董事,人,1014573
魏彩虹,女,49,600159,董事,人,1014574
彭泽海,男,54,600159,董事,人,1014575
张洪涛,男,47,600159,董事,人,1014576
杨祥方,男,53,600159,董事,人,1014577
张忠,男,50,600159,独立董事,人,1014578
王再文,男,51,600159,独立董事,人,1014579
张小军,男,47,600159,独立董事,人,1014580
杨迎春,男,54,002597,"董事长,董事",人,1014581
杨乐,男,29,002597,"副董事长,董事",人,1014582
夏家信,男,49,002597,董事,人,1014583
仰宗勇,男,47,002597,董事,人,1014584
王从春,男,48,002597,董事,人,1014585
孙涛,男,48,002597,董事,人,1014586
王玉春,男,62,002597,独立董事,人,1014587
胡国华,男,45,002597,独立董事,人,1014588
杨辉,男,54,002597,独立董事,人,1014589
陈宏良,男,50,000050,"董事长,董事",人,1014590
朱军,男,55,000050,"副董事长,董事",人,1014591
孙永茂,男,55,000050,董事,人,1014592
汪名川,男,52,000050,董事,人,1014593
付德斌,男,41,000050,董事,人,1014594
董海,男,50,000050,董事,人,1014595
陈菡,女,35,000050,独立董事,人,1014596
陈泽桐,男,48,000050,独立董事,人,1014597
王苏生,男,49,000050,独立董事,人,1014598
王静,女,43,300005,"董事长,董事",人,1014599
张成,男,45,300005,董事,人,1014600
盛发强,男,49,300005,董事,人,1014601
孙陶然,男,49,300005,董事,人,1014602
夏华,女,49,300005,董事,人,1014603
董嘉鹏,男,43,300005,独立董事,人,1014604
徐可,男,40,300005,独立董事,人,1014605
余宇莹,女,39,300005,独立董事,人,1014606
赵磊,男,55,600509,"董事长,董事",人,1014607
刘伟,男,51,600509,"副董事长,董事",人,1014608
程伟东,男,58,600509,董事,人,1014609
陈军民,男,59,600509,董事,人,1014610
王英安,男,46,600509,董事,人,1014611
孔伟,男,,600509,董事,人,1014612
张廷君,男,,600509,董事,人,1014613
包强,男,34,600509,董事,人,1014614
王世存,男,,600509,独立董事,人,1014615
韩建春,男,36,600509,独立董事,人,1014616
刘忠,男,,600509,独立董事,人,1014617
张旭升,男,52,000400,"董事长,董事",人,1014618
孙继强,男,49,000400,董事,人,1014619
檀国彪,男,57,000400,董事,人,1014620
张学深,男,54,000400,董事,人,1014621
陈贵东,男,47,000400,董事,人,1014622
周群,男,51,000400,董事,人,1014623
翟新生,男,66,000400,独立董事,人,1014624
尹项根,男,64,000400,独立董事,人,1014625
王叙果,女,51,000400,独立董事,人,1014626
赵大鹏,男,56,300455,"董事长,董事",人,1014627
殷延超,男,52,300455,董事,人,1014628
李虎,男,44,300455,董事,人,1014629
李杰,男,59,300455,董事,人,1014630
彭涛,男,,300455,董事,人,1014631
沈洪兵,男,52,300455,董事,人,1014632
郑卫军,男,51,300455,独立董事,人,1014633
梁上上,男,47,300455,独立董事,人,1014634
宋建波,女,53,300455,独立董事,人,1014635
施伟光,男,54,000953,"董事长,董事",人,1014636
安楚玉,男,39,000953,"副董事长,董事",人,1014637
张福华,男,46,000953,董事,人,1014638
邹朝辉,男,36,000953,董事,人,1014639
杜惟毅,男,43,000953,独立董事,人,1014640
马云星,男,47,000953,独立董事,人,1014641
潘勤,女,40,000953,独立董事,人,1014642
马明哲,男,62,601318,"董事长,执行董事",人,1014643
孙建一,男,65,601318,"副董事长,执行董事",人,1014644
任汇川,男,48,601318,执行董事,人,1014645
姚波,男,47,601318,执行董事,人,1014646
李源祥,男,52,601318,执行董事,人,1014647
蔡方方,女,44,601318,执行董事,人,1014648
谢吉人,男,53,601318,董事,人,1014649
杨小平,男,54,601318,董事,人,1014650
王勇健,男,,601318,董事,人,1014651
刘崇,男,58,601318,董事,人,1014652
